uen,name,website
T05LL0314E,A.d.i. Engineering Llp,http://www.adiengineeringllp.com/
200302726N,Ad Incorporation Pte Ltd,http://www.adincp.com.sg/
200108221W,Adisseo Asia Pacific Pte Ltd,http://www.adisseo.biz
200706795M,A D Lab Pte Ltd,http://www.a-dlab.com/home.php
200202265W,Adler Office Machines Pte Ltd,http://www.adlermaster
198401772C,Adm Cocoa Pte Ltd,http://www.adm.com/
200614744Z,Adma & Lee Power Products Pte. Ltd.,http://www.admalee.com.sg/
200805959C,Admaterials Technologies Pte Ltd,http://www.admaterials.com.sg/
199502849Z,Advance Membrane System Pte Ltd,http://www.admembrane.com.sg/
200602499D,Admen Incorporated Pte. Ltd.,http://www.admen.com.sg/
199102963Z,Ad-meth Mech-field Pte Ltd,http://www.admeth.com/
199607846M,Admin Construction Pte Ltd,http://www.admincon.com.sg/
200919259G,Admin Engineering Pte Ltd,http://www.admincon.com.sg/
198800380M,Admiralty Engineering Pte Ltd,http://www.admiralty.com.sg/
199101072N,Admiralty International Pte. Ltd.,http://www.admiralty.com.sg/
199700624E,A D Architectural Model Pte Ltd,http://www.admodex.com/
201431158N,Adp Protection Services Pte. Ltd.,http://www.adpgroup.sg/
200410218Z,Adroit Instrumentation Pte Ltd,http://www.adroiti.com.sg/
197802319H,Applied Digital System Pte. Ltd.,http://www.ads.com.sg/
52899384D,Adt Security Services,http://www.adt.sg/en/index.aspx?page=home
199603600C,Adtec Enterprise Pte Ltd,http://www.adtec.com.sg
200107009N,Adtitude Pte Ltd,http://www.adtitude.com/
199902811H,Adv Industries & Trades (s) Pte Ltd,http://www.adv.sg/
200608883C,Advan Engineering Pte. Ltd.,http://www.advan.sg
53013978B,Advan Analytical,http://www.advananalytical.com/
201017340K,Advance Chemical Treatment Pte. Ltd.,http://www.advance.com.sg/
200007203N,Advance Approach (s) Pte Ltd,http://www.advanceapproach.sg/
199203724K,Advance Combination System Pte Ltd,http://www.advancecom.com.sg/
200604982Z,Advance Contech (singapore) Pte Ltd,http://www.advance-contech.com/
201417021G,Advanced Broadcast Solutions - Asia Pte. Ltd.,http://www.advancedbroadcastsolutions.asia/
199002937C,Advanced Kitchen Equipment Pte Ltd,http://www.advancedkitchen.biz/
197900041G,Advanced Marine Pte Ltd,http://www.advanced-marine.com.sg/
200503660H,Advanced Solutions Engineering Pte Ltd,http://www.advanced-se.com/
201209907E,Advance Hydraulics Pte. Ltd.,http://www.advancehyd.com.sg/
200614405R,Advance Inspection & Testing (s) Pte. Ltd.,http://www.advanceinspection.com.sg/
200309344N,Advancelab (s) Pte. Ltd.,http://www.advancelab.com.sg/
200701895E,Advance Laboratory System Engineering Pte Ltd,http://www.advancelabsys.com.sg/
197502145D,Advance Paper Products (pte) Ltd,http://www.advancepp.com/
201210970H,Advance Safe Consultants Pte. Ltd.,http://www.advancesafe.com.sg/
201312946M,Advance Survey Consultant Pte. Ltd.,http://www.advancesurvey.com.sg
200919918G,Advance-tec Engineering Pte Ltd,http://www.advancetec.com.sg/
200400988M,Advance Triton Pte Ltd,http://www.advancetriton.com/
200906234Z,Advance Waterproofing & Construction Pte Ltd,http://www.advancewaterproofing.com.sg/
197800138C,Advanex (singapore) Pte Ltd,http://www.advanex.com.sg/main/
200616551D,Advano Technologies Pte. Ltd.,http://www.advanotech.com.sg/contactus.html
200712156W,Advantage Design Pte. Ltd.,http://www.advantage-id.com/index1.html
T10LL0733E,Advantage Seo,http://www.advantageseo.sg
198502448E,Advantech Peripherals (singapore) Pte Ltd,http://www.advantech.com.sg/
199507032R,Advantech Co Singapore Pte Ltd,http://www.advantechsg.com.sg/contact
201635137K,Advant Engineering Pte. Ltd.,http://www.advant-engrg.com/
200201539K,Advanti Technology Pte. Ltd.,http://www.advantitech.com.sg/
200601288N,Adva Optical Networking Singapore Pte. Ltd.,http://www.advaoptical.com/
201012680D,Adventra Pte. Ltd.,http://www.adventra.com.sg/
199102242C,Adventure Systems Pte Ltd,http://www.adventuresystems.com.sg/
201112771Z,Advanced Heat Pipe Pte Ltd,http://www.advheatpipe.com.sg/heatpipe/node/1
200201857W,Advinno Technologies Pte Ltd,http://www.advinno.com/
201423179E,Advocatus Global Pte. Ltd.,http://www.advocatusglobal.sg/
199708257H,Austin Energy (asia) Pte Ltd,http://www.ae.com.sg/
200408125W,Advanced Engineering (asia) Pte. Ltd.,http://www.aeasia.net/
200307463K,Advanced Engineering Supply & Services Pte. Ltd.,http://www.aeasia.net/
199307028C,Asian Engineering Contractors Pte Ltd,http://www.aec.com.sg/
199904509M,Aec College Pte. Ltd.,http://www.aec-college.edu.sg
200513597G,Aec Group Pte. Ltd.,http://www.aecgroup.com.sg/
200009412W,Aeco Plant Engineering Pte Ltd,http://www.aeco.com.sg/
198502653M,Aecom Singapore Pte Ltd,http://www.aecom.com/
200911907M,Aec (sk) Pte. Ltd.,http://www.aecsk.com/
199508006W,Aedas Pte Ltd,http://www.aedas.com/
200720460N,Aedas Interior Pte Ltd,http://www.aedas.com/en/contact/Singapore
200509323E,Aedge Holdings Pte Ltd,http://www.aedge.com.sg/
200401270G,Aedge Services Pte Ltd,http://www.aedge.com.sg/
200002588M,Aedge Technologies Pte Ltd,http://www.aedge.com.sg/
200700705Z,Kaoson Integrated Engineering Pte Ltd,http://www.aedge.com.sg/
201017472E,Aedge Asia Resources Pte Ltd,http://www.aedgeasia.com/contactus.html
200921133H,Aegir-marine Singapore Pte. Ltd.,http://www.aegirmarine.com/
199604954H,Aegis Building & Engineering Pte Ltd,http://www.aegis-be.com.sg/
201330578W,Aegis Engineering Pte. Ltd.,http://www.aegisengineering.com.sg
200614902R,Aegis Recruitment Pte Ltd,http://www.aegis-recruitment.com.sg/
200414280G,AEG Power Solutions Pte Ltd,http://www.aegps.com/
201505605E,Aei Corporation (singapore) Pte. Ltd.,http://www.aei.com.sg
198300506G,Aei Corporation Ltd,http://www.aei.com.sg/
198103627Z,Ae Models Team Pte Ltd,http://www.aemodels.com/
200610744N,Aeo Logistics Pte. Ltd.,http://www.aeologistics.com/
199301196E,Product Design Pte Ltd,http://www.aeoner.com/
201418959Z,Aep Furnishings Pte. Ltd.,http://www.aepf.sg/home
T08LL0757C,AEQUITAS LAW LLP,http://www.aequitasllp.com/
199203387C,Aeradio Technology Pte Ltd,http://www.aeradiotech.com.sg/
201307856N,Aerial Access Academy Pte. Ltd.,http://www.aerialaccessacademy.com/
201300539D,Aerialwerkz Pte. Ltd.,http://www.aerialwerkz.com/
198700480D,Aero Asia Security Systems Pte Ltd,http://www.aeroasiasecurity.com/
200912357E,Aerodynamic Metals Pte Ltd,http://www.aerodynamicmetals.com/
199306925D,Aerodyne Seals Pte Ltd,http://www.aerodyne.com.sg/
199500157R,Aero Furnishing Centre Pte Ltd,http://www.aerofurnishing.com.sg/
200603361Z,Aero-gate Pte. Ltd.,http://www.aero-gate.com/
201615336M,Aerohub Pest Control & Cleaning Pte. Ltd.,http://www.aerohubpest.com.sg/
199901701E,Aeromac Thermal Pte Ltd,http://www.aeromac.com.sg/
200008358D,Aeromac Engineering Pte Ltd,http://www.aeromac-engineering.com.sg/
200303534M,Aeromobiles Pte Ltd/ Petris Global,http://www.aeromobiles.com.sg/
199906420W,Aerospec Engineering Pte Ltd,http://www.aerospec.com.sg/
199200739H,Aerospec Supplies Pte Ltd,http://www.aerospec.com.sg/
199906533W,Aerostar Engineering Pte Ltd,http://www.aerostar.com.sg
197901614E,Aerzen Asia Pte Ltd,http://www.aerzenasia.com/
200209582H,Acoustic & Environmental Solutions Pte Ltd,http://www.aes-aes.com.sg
200001522N,Aesthetics Marketing Asia Pte Ltd,http://www.aesthetics.com.sg/
53097946B,Aesthetics Interior,http://www.aesthetics-interior.com.sg/
200500930E,Aet Electric Pte. Ltd.,http://www.aet.com.sg/
201328595D,Aetos Holdings Pte. Ltd.,http://www.aetos.com.sg
200208601N,Aetos Security Management Pte Ltd,http://www.aetos.com.sg/
197802765G,Asia Furniture Co Pte Ltd,http://www.afc.com.sg/
201413024N,Afco East Development Pte. Ltd.,http://www.afcoeast.com/
200604021C,Affluent Trade Management Pte Ltd,http://www.affluent-trade.com/
200303228Z,Aflex Ships Equipment Pte. Ltd.,http://www.aflex.com.sg/
201405853M,Afogreen Build Pte Ltd,http://www.afogreenbuild.com/
200101686M,Afpd Pte Ltd,http://www.afpd.com.sg/
37382400M,Aik Fah Trading,http://www.aftlight.com/
200815627R,AGA Architects Pte Ltd,http://www.aga.com.sg/
199408050M,Asia Georesearch Agency Corporation Pte Ltd,http://www.agacorp.com.sg/
200411980Z,Agape Enterprise Pte. Ltd.,http://www.agape-enterprise.com/
201329359D,Agaze International Pte. Ltd.,http://www.agaze.com.sg/
199004350R,Ausgroup Singapore Pte. Ltd.,http://www.agc-ausgroup.com/our-business/ausgroup-
T08GA0013E,Ministry Of Finance-accountant-general's Department,http://www.agd.gov.sg/
201220437Z,Ag Door Pte Ltd,http://www.agdoor.com.sg/
200611989E,Age Interior Pte Ltd,http://www.ageinterior.com/
198000052D,Age Systems Machinery Pte,http://www.agesystems.sg
UN_000015,Agfacadesign,http://www.agfacadesign.com/
200600152Z,Aggasys Solutions Pte. Ltd.,http://www.aggasys.com
198601806W,Aggregates Engineering Pte Ltd,http://www.aggregates.com.sg/
199103971G,Ape Pte Ltd,http://www.aggregates.com.sg/
197602554G,Aggreko (singapore) Pte Ltd,http://www.aggreko.com/
199801742D,Agi Freight Singapore Pte Ltd,http://www.agifreight.com.sg/
199903281G,Agilent Technologies Singapore (holdings) Pte Ltd,http://www.agilent.com/
200603516Z,Agility Logistics Solutions Pte Ltd,http://www.agilitylogics.com
198701172E,Agility Fairs And Events Logistics Pte Ltd,http://www.agilitylogistics.com/
200503027G,A Glascon Pte Ltd,http://www.aglascon.com
200922678D,A Glass Pte Ltd,http://www.aglassonline.com/AGLASS_Online/contact.
201003358G,Aglow Aesthetics Pte Ltd,http://www.aglowaesthetics.com/
201102613M,A&v Engineering Pte Ltd,http://www.agniveera.com/
201131868W,Av Engineering Services Private Limited,http://www.agniveera.com/
T08GA0002D,Auditor-general's Office,http://www.ago.gov.sg/
200718065D,Agog Expo Pte. Ltd.,http://www.agogexpo.com/
199603311C,Agramkow Asia Pacific Pte. Ltd.,http://www.agramkow.com
198102315E,Agro Technic Pte Ltd,http://www.agrofog.com
200806799Z,Advanced Green Solutions Pte. Ltd.,http://www.ags.com.sg/
32765500C,Ag's Plumbers & Renovators,http://www.agsplumbers.com/
198304116G,Agva Singapore Pte Ltd,http://www.agvagroup.com/
37547500A,Ahf Industries,http://www.ahfindustries.com/
200301818C,Ah Seng Stainless Steel Pte Ltd,http://www.ahseng.com/
T15TC0002A,ALJUNIED - HOUGANG TOWN COUNCIL,http://www.ahtc.sg/
201106386R,Aia Singapore Private Limited,http://www.aia.com.sg/en/index.html
200723696R,Ai Analytical Pte. Ltd.,http://www.ai-analytical.com.sg/
200407993E,A I Associates Pte Ltd,http://www.ai-associates.com/
200901454M,Alliance International Builders Pte Ltd,http://www.aibuilders.net
199907030H,Asian International College Pte Ltd,http://www.aic.edu.sg
200915135W,Agency For Integrated Care,http://www.aic.sg
197000145M,Aica Singapore Pte Ltd,http://www.aica.co.jp/
201419614G,Ai Concept Pte. Ltd.,http://www.aiconcept.sg/
201006653E,Aidha Ltd,http://www.aidha.org
196600149M,American International Industries Pte Ltd,http://www.aiigroup.com
197300511Z,Aik Brothers Holdings (1989) Pte Ltd,http://www.aikbrothers.com.sg/
198202522W,Aik Chuan Construction Pte Ltd,http://www.aikchuan.com
198500171K,Aik Hock Hardware Engineering Pte Ltd,http://www.aikhock.com/
34475200C,Aik Joo Contractor,http://www.aikjoo.com
199804700Z,Aik Koon Tyre & Battery Co. Pte Ltd,http://www.aikkoon.com/
21239200W,Aik Kun Industry,http://www.aikkun.com.sg/
199408684C,Aik Lee Industries Supply Pte Ltd,http://www.aiklee.com.sg/
198000410H,Aik Moh Paints & Chemical Pte Ltd,http://www.aikmoh.com.sg
199405845C,Aik San Construction Pte Ltd,http://www.aiksan.com.sg/
200915053G,Aik Yon Contractor Pte Ltd,http://www.aikyon.com.sg/
199408903M,Appliance Innovation Pte Ltd,http://www.ai-m.net/
197600681N,A.i.m. Chemical Industries Pte Ltd,http://www.aimchem.com.sg/
52868081A,Aim Building Engineering,http://www.aimgroup.us/
198204061W,Aimin Acupuncture & Weight Loss Centre Pte Ltd,http://www.aimin.com.sg/
200613610G,Aimous Health Pte Ltd,http://www.aimoushealth.com/
200606415D,A.i.m.s Pte. Ltd.,http://www.aims-id.com.sg
200103191K,Aimpest Management Pte Ltd,http://www.aimslow.com/
52935455A,Aip Studioworks,http://www.aipstudio.com/
200003633E,Alternative It Resources Pte Ltd,http://www.air.com.sg/
200304936H,Airazor Technologies Pte Ltd,http://www.airazor.net/en
199601300E,Asia Airblast Pte Ltd,http://www.airblast.com/home/
04-2996900,Airborne Systems Fze,http://www.airborne.ae/WEB2013/aviation/repair.htm
199605414C,Air-care Engineering (s) Pte Ltd,http://www.air-care.com.sg/
199907735E,Aircold Electro-mart Pte Ltd,http://www.aircold.com.sg/
199405969E,Aircon Designs Pte Ltd,http://www.aircondesigns.com.sg/
199101555N,Aircond. Network Pte Ltd,http://www.aircondnetwork.com.sg/
201623257Z,Aircon Guru Engineering Pte. Ltd.,http://www.airconguru.sg/
199705580E,Air-con House International Pte Ltd,http://www.airconhouse.com.sg/
200005470G,Long Win Aircondition Engineering Pte Ltd,http://www.aircons.com.sg/home.cfm
200000916G,Air-con Specialist Pte Ltd,http://www.airconspecialist.com.sg/
200715183M,Aircon Systems Pte Ltd,http://www.airconsystems.com.sg/
199906546D,Air Division Pte Ltd,http://www.airdivision.com/
201010995C,Airecontrol Pte Ltd,http://www.airecontrol.com/
198102472D,Airelated Services Pte Ltd,http://www.airelated.com.sg/
200006000R,Aire-plus Systems Pte Ltd,http://www.aireplus.com.sg/
201533382M,Airmaze Corporation Pte. Ltd.,http://www.airmazecorp.com/
199902293E,Airmetric Engineering Pte Ltd,http://www.airmetric.com.sg/
199508859K,A & G Industrial Gas Trading Pte Ltd,http://www.airngas.com/
198900712G,Air Power Resources Pte Ltd,http://www.airpower.com.sg/
201202246H,Airpower Engineering Services Pte Ltd,http://www.airpowerengineering.com/
199503677D,Air Products Singapore Pte Ltd,http://www.airproducts.com/
198101950M,Air-quip Engineering Pte Ltd,http://www.air-quip.com/
199304633W,Partex International Pte Ltd,http://www.airstar-asia.com/
199706567M,Air Tech Engineering And Consultancy Pte Ltd,http://www.air-tech.com.sg/
200511096K,Airtician Pte Ltd,http://www.airtician.com/
200307192N,Airtrade Singapore Pte Ltd,http://www.airtrade.com.sg/
198800231E,Airvac Pte Ltd,http://www.airvac.com.sg
201329448N,Airvantage Pte Ltd,http://www.airvantage.com.sg/
200210250R,Air Venture Airconditioning Pte Ltd,http://www.airventure.com.sg/
198803107G,Airverclean Pte Ltd,http://www.airverclean.com/
198901582D,Airwave Pte Ltd,http://www.airwave.com.sg/
197701851E,Aisin Asia Pte Ltd,http://www.aisin.com.sg
200707241H,Absolute Instrument Systems Pte Ltd,http://www.aisys.com.sg/
201131141N,Ait Technologies Pte. Ltd.,http://www.ait.sg/
200603142R,Aitbiotech Pte. Ltd.,http://www.aitbiotech.com/
199105408N,A-IT SOFTWARE SERVICES PTE LTD,http://www.aitsoftware.com/
200800111E,Aivo Creative Consultants Pte Ltd,http://www.aivocreative.com.sg/
52998952B,A & J Architects,http://www.ajarch.com/
199606911W,Aja Registrars Pte Ltd,http://www.aja-singapore.com/
200804524N,Al Jaber Heavy Lift & Transport Pte. Ltd.,http://www.ajhl.com/
35198500W,Akc Electrical Enterprise,http://www.akc.com.sg/
201437546R,Akda Architects,http://www.akda.com.sg/
201206802G,Akila Global Pte Ltd,http://www.akilaglobal.com/
200721495D,Adam Khoo Life Skills Company Pte. Ltd.,http://www.akltg.com/
200721498R,Adam Khoo Outdoor Company Pte. Ltd.,http://www.akltg.com/
UN_000021,Akn Architects,http://www.akn-architects.com/
199705460E,Aksa Far East Pte Ltd,http://www.aksapowergen.com/
201210094G,Akshaya Engineering Pte Ltd,http://www.akta.com.sg/
201132737K,Akta-rchitects,http://www.akta.com.sg/
199403950C,Aktio Pacific Pte Ltd,http://www.aktio.com.sg
20159600L,Ang Kuah Trading Company,http://www.aktrade.com.sg/
199609055K,Akzo Nobel Car Refinishes (singapore) Pte Ltd,http://www.akzonobel.com/
198205049R,International Paint Singapore Pte Ltd,http://www.akzonobel.com/international
201102521H,Absolute Laboratories Pte Ltd,http://www.alab.com.sg
36899700J,Alan Photo Trading,http://www.alanphoto.com.sg/
200505344R,Al Ansar Food Products Pte Ltd,http://www.alansarfood.com.sg/
198200737C,Alarm Supply Pte Ltd,http://www.alarmsupply.com.sg/
200007503W,Alatas Singapore Pte Ltd,http://www.alatas.com/singapore/
199804269C,Albedo Corporation Pte Ltd,http://www.albedo.com/
28631200W,Albert L P Loh Consultants,http://www.albertloh.com.sg/
199400189M,Albert Loh Consultants Pte. Ltd.,http://www.albertloh.com.sg/
198804777Z,Jeneon Consultants Pte. Ltd.,http://www.albertloh.com.sg/
198305364N,Alcare Pharmaceuticals Pte Ltd,http://www.alcareph.com
53018279C,Al Consulting Engineers,http://www.alce.com.sg
199201573C,Alc Technologies Pte Ltd,http://www.alcglobal.com/
199405472H,Alco Automation Pte Ltd,http://www.alco-automation.com/
199105330K,Alco Corporation Pte Ltd,http://www.alco-corp.com
198400363E,Alcom Electronics Pte Ltd,http://www.alcom.com.sg/
199602500K,A & L Computer Services Pte Ltd,http://www.alcomputer.com.sg
199205455H,Alcon Pte Ltd,http://www.alcon.com
200804835C,Alcon Singapore Manufacturing Pte Ltd,http://www.alcon.com
200910284D,Alco Sunshade Pte Ltd,http://www.alcosunshade.sg
200701773D,Alcotrad Pte. Ltd.,http://www.alcotrad.sg/
200907858M,Aldrich Office Furniture & Projects Pte Ltd,http://www.aldrichoffice.com.sg/
198804437E,Alert Disaster Control (asia) Pte Ltd,http://www.alertdisastercontrol.com/
52929306D,Alexandra Hospital,http://www.alexhosp.com.sg
199004241Z,Alfagomma Pacific Pte Ltd,http://www.alfagomma.com/in_the_world.asp?level=37
197801506R,Alfa Laval Aalborg Pte Ltd,http://www.alfalaval.com/
200511790G,Alfasi Constructions (singapore) Pte Ltd,http://www.alfasi.com.sg/
200916108H,Alfem Engineering Consultancy Pte. Ltd.,http://www.alfem-engineering.com/
201135065N,Alfon Plumbing Pte Ltd,http://www.alfonplumbing.com/
200719713R,Alfrench Pte. Ltd.,http://www.alfrench.com.sg/
199301190Z,Al'fresco Elite System Pte Ltd,http://www.alfresco.com.sg
200912598R,Alfrex Water Purifier Specialist Pte. Ltd.,http://www.alfrexwater.com.sg/
197801992E,Alfro Pte Ltd,http://www.alfro.com.sg/
197402071Z,Ang Leong Huat Pte Ltd,http://www.alh.com.sg
200200780H,Active-links Air Conditioning & Engineering Pte. Ltd.,http://www.alinks.com.sg/
200209596E,A-linkz Marketing Pte Ltd,http://www.alinkzmarketing.com
200907587R,A Little Imagination Pte. Ltd.,http://www.alittleimagination.com.sg/main.html
53233206K,Alkalom Eclat,http://www.alkalomeclat.com/
199801714G,Alkem Company (singapore) Private Limited,http://www.alkem.com.sg/
201215536G,All About Designs Pte. Ltd.,http://www.allaboutdesigns.com.sg/
200800620Z,Allalloy Dynaweld Pte Ltd,http://www.allalloy.com
200104830C,All Best Air-conditioning & Electric Pte Ltd,http://www.allbestaircon.com
199406288N,Allbest Marine Engineering Pte Ltd,http://www.allbestmarine.com.sg/
T07LL0925F,Allen & Gledhill Llp,http://www.allenandgledhill.com/
T04FC6518D,Allen & Overy Llp,http://www.allenovery.com/
199608766Z,Allercare Pte Ltd,http://www.allercare.com.sg/
200312822D,Allergan (s) Pte Ltd,http://www.allergan.com/about/global-locations/cou
199305198M,Allergy Management Systems Pte Ltd,http://www.allergy.com.sg/
198403139M,Allglass Services (s) Pte Ltd,http://www.allglass.com.sg
198002475M,Leo Property Management Private Limited,http://www.allgreen.com.sg/
